dataset,outer_fold,opt_seed,phase,epoch,step,trajectory1_seed,trajectory2_seed,partition_seed,pair_hash,method
OpenBMI,0,0,refit,12,18,6108471510232385335,8244725961103110649,3572568099221027469,255c79e57da9d18bed0b54b13e832f78b87a032589173afb47659cd621552711,B3_TSEG
OpenBMI,0,0,refit,12,19,1684004742698661334,7796916062321311787,3572568099221027469,46ee4189b2673ca36fbbf058c115082a8be91f89090b7125c9cf674b98ed1096,B3_TSEG
OpenBMI,0,0,refit,12,20,8811605297481616662,7309715496897116610,3572568099221027469,81d9201ca578900ec7e999053e82e8948859303720a797b98303d45530bcdafd,B3_TSEG
OpenBMI,0,0,refit,12,21,2272976073187536085,5782614070552600559,3572568099221027469,d541556ece5b820c97e5a70bb95063da11dc4e2f7c17bb2bf7a251b177e343db,B3_TSEG
OpenBMI,0,0,refit,12,22,367822260497206739,6719462370793423812,3572568099221027469,e6bb407145e88135fce3a6db4454df3b845edbcc46a301e7ebeb69d1b318eebf,B3_TSEG
OpenBMI,0,0,refit,12,23,5184236487089358457,2085988488617513663,3572568099221027469,7eafd08e48d58f2ff48c50d976ceab15cf5362365ff8db8d60e891c469123a69,B3_TSEG
OpenBMI,0,0,refit,12,24,1541483977324147028,2287885389069076582,3572568099221027469,556b316a4c7e162703b081e412247df40225cd0560c5e81b896a6524090ab18b,B3_TSEG
OpenBMI,0,0,refit,12,25,182348869667463369,6672637589491577488,3572568099221027469,4842af2d4e47dc3a901aaa81aa7aaf397c00ce4182e13bf63de7a3578087e700,B3_TSEG
OpenBMI,0,0,refit,12,26,2122076657404581550,1653963571557946980,3572568099221027469,432d6c3100bd7c67e51f6a6c151b326c7f1745a24dc4cde42447c5fbb890978e,B3_TSEG
OpenBMI,0,0,refit,12,27,5921945626737091144,5092195983699586366,3572568099221027469,4405430c236edda0970c796acca992df87dc09c113c92d196b369f7a268d590f,B3_TSEG
OpenBMI,0,0,refit,12,28,2604405082310430939,36131497674991268,3572568099221027469,663e2086c3d426af8907c6bbe9113e06312dfcb636b71b8288f66967956fbd2c,B3_TSEG
OpenBMI,0,0,refit,12,29,2158666389016281621,851975592573999342,3572568099221027469,3202f02b465791020a9ae87120e83ec05d3a6add3a8e7ecdbe2bf9da54f4b91f,B3_TSEG
OpenBMI,0,0,refit,12,30,3047738071191419012,9061086211965532063,3572568099221027469,c988ccff12694b6864e5b7c5f96090f25fcab9c96bded841fc8801c136e845f3,B3_TSEG
OpenBMI,0,0,refit,12,31,8842315708713591747,6494049637050757698,3572568099221027469,3f7536d496f5cd46428b4ce5335cb2d797347737335dd84b39f0c123ed56d2b7,B3_TSEG
OpenBMI,0,0,refit,12,32,2304201757447516016,2633379072020968912,3572568099221027469,6deb2c2b10e12e4e3d1b0157a36bea3a88d9a0906867de0a1168644a019f28ce,B3_TSEG
OpenBMI,0,0,refit,12,33,338447936126365901,2285888850737278071,3572568099221027469,d468088c772f897e7a18df8153ca59f2f2fff19dbcadbb6b5965eda0e911cb9d,B3_TSEG
OpenBMI,0,0,refit,12,34,1886150611304059542,6463132042257040446,3572568099221027469,fa98055dbc09078ac68045edea1b94a2176b7b4a178e14e7be1101a762322954,B3_TSEG
OpenBMI,0,0,refit,12,35,978055232084823409,125487317362420221,3572568099221027469,a8cecd18fbf2d594774c2e5fc2b7c530360445f2167c6c86dbca7bfc7c5fc8bc,B3_TSEG
OpenBMI,0,0,refit,12,36,8523783713456273317,4552210699840838118,3572568099221027469,54bc37ad4a64d42b4948f93022bbaa8b07935fc9a7d339b06b1c0b0cc79a31a4,B3_TSEG
OpenBMI,0,0,refit,12,37,7113342090342237817,639527179980348688,3572568099221027469,93c9bdb09719f3e5cc6cf2fd0458a001ac1b1cd4821cf09f8df4365de34c90f8,B3_TSEG
OpenBMI,0,0,refit,12,38,5160597112603343264,4146484512236984257,3572568099221027469,d105b05b9ba14481a4c47f32d2849e22cd59b1b8db4b38d1fd2627abbcb787d4,B3_TSEG
OpenBMI,0,0,refit,12,39,2129680771774507742,9052416755541537565,3572568099221027469,57277f9a204df402f12adce13828377af963fdf5dbc0cd96885aad86a3145936,B3_TSEG
OpenBMI,0,0,refit,12,40,5295826265771341434,3933964430806252430,3572568099221027469,b0ca8d737173d5842c5d17713379f348000e8482d4947c77c014906369619031,B3_TSEG
OpenBMI,0,0,refit,13,0,2227038845376907715,3896509238204924133,1992206709749811299,871631a21d9943142238d8ddd3a98e26190af4f0a7f1832675be5312ce8d2136,B3_TSEG
OpenBMI,0,0,refit,13,1,2963539330390197193,2600532045415914753,1992206709749811299,bcbb3b942bb2c3ad6f3f47cc8f6f52eb7253476be5b6f96b39180d78eada9b7a,B3_TSEG
OpenBMI,0,0,refit,13,2,8277140993278109630,3192657088369377365,1992206709749811299,745ecbcee669d5e18a71ed002019c21a37525a444a71533b75094d371ce6d7b9,B3_TSEG
OpenBMI,0,0,refit,13,3,8992111123669767374,5233755442606590411,1992206709749811299,105bd5ca9b7e611fd88f31072a30e3d17d0b62e6f9b1b9c960cf40e2c455cfa6,B3_TSEG
OpenBMI,0,0,refit,13,4,4422247397010846612,4281913641666620459,1992206709749811299,299747e6759917f9577bbb98f075d7d6d74a1bfac29882b42a9feaabbc6e44cb,B3_TSEG
OpenBMI,0,0,refit,13,5,5979790221244976737,3504101156282745342,1992206709749811299,0bf1fa6a2deacacffbba1b7319ac1d614a09f62cdb838a65856af4a2a3ae7e3e,B3_TSEG
OpenBMI,0,0,refit,13,6,163826769304847763,6839962012739466196,1992206709749811299,9ab66ec2cfeedb017b5bbcf0648d95d6c18e9d2555bb5f1ada5780b7580b347a,B3_TSEG
OpenBMI,0,0,refit,13,7,6055154886911478598,7363373397205099893,1992206709749811299,669b08de881db837afa2ad7e5ead30f47e13eb7f658e6ee46f9342814a8df93f,B3_TSEG
OpenBMI,0,0,refit,13,8,7546748558147218259,7420338335293194692,1992206709749811299,2b2423d04a41400118b78fce9a77cebcb3a0a19c2801fc8ab710fb075da2717e,B3_TSEG
OpenBMI,0,0,refit,13,9,3372973434492946000,2131623289337865824,1992206709749811299,3cf6f2c2da03555097e1fab55028205a70f2676bc6b48f827cd25a6e710c1f83,B3_TSEG
OpenBMI,0,0,refit,13,10,350225962976323977,5860170447988216119,1992206709749811299,31ed6929b65a3cdd99fc3ffa8d8cc52260e050b9673eb19b08402e03a676eaad,B3_TSEG
OpenBMI,0,0,refit,13,11,6308128041363528757,7655362388267222045,1992206709749811299,26b75d11f186b49a61339947a1facbeea95f87a65a9578499e559524a507d3f2,B3_TSEG
OpenBMI,0,0,refit,13,12,9085950398426095240,4165706732826051094,1992206709749811299,23ae739a20752a022f1337895433098a77befbc9d8aaa0330088bf227b2f1b6f,B3_TSEG
OpenBMI,0,0,refit,13,13,1947380425461805180,7346719236678930449,1992206709749811299,eae315f1e37b1a28e514e7c4cb10685133357f2d311f7b96bd1204224b306b9d,B3_TSEG
OpenBMI,0,0,refit,13,14,1716795256989734090,4256979714208011513,1992206709749811299,e19a3ecc31256fc7f5c8a9365ae9d4eb3c22cba8775d4013fb67430be7d3d1b9,B3_TSEG
OpenBMI,0,0,refit,13,15,449036555345607178,3685281268193587786,1992206709749811299,64415061a42c58414171b133a74e2bd7efb87fd27e9efbae812576884f860db1,B3_TSEG
OpenBMI,0,0,refit,13,16,6518291268862520265,5561189547162009118,1992206709749811299,e1cc3b97e3233596096d78e2df77eae40127f051b2f22a37e2268dd824c160d0,B3_TSEG
OpenBMI,0,0,refit,13,17,1027478562169918236,1686426071267264725,1992206709749811299,6ce4fefbbc7fa1ba296b8b0e07213430b0a2c7f107b25180fb38829c13e3c26b,B3_TSEG
OpenBMI,0,0,refit,13,18,1034424241208270963,276915770144189225,1992206709749811299,a2dee186c7588e62cdb143dd10e548dbe03f441f02a340fb06ca03a3633a0b43,B3_TSEG
OpenBMI,0,0,refit,13,19,3172406538146466932,2758654523036076146,1992206709749811299,c96823b5c2e285e31c40af07740cdfa3f432526772ba7a695ab5b6a5958abc98,B3_TSEG
OpenBMI,0,0,refit,13,20,279904556573985935,4661613659696126629,1992206709749811299,f8fcf78b4e4481119a900b4b55fd69e20582bf7737c54c874ea4a6eefa453068,B3_TSEG
OpenBMI,0,0,refit,13,21,6541515595056299891,7136764903172961104,1992206709749811299,9cc87344554b876b613e7e240453480e506e360cd7ebac74722cdf2503917a98,B3_TSEG
OpenBMI,0,0,refit,13,22,6908522458842928946,813099632600837102,1992206709749811299,5e8ae67854119a69527a16913adba0e49591579a397bcde6bfad136e488045a6,B3_TSEG
OpenBMI,0,0,refit,13,23,6008758699680972045,4326769543213011775,1992206709749811299,f4db98e56de33a03594beab9b2f5fc79e3a0ef8ba61939f71b55cf2fde2ff952,B3_TSEG
OpenBMI,0,0,refit,13,24,2192292984972905488,654751718519614142,1992206709749811299,6d2d665520e387d8de420716098eca510536d5d4188f7e0fa47aef29fa335fb4,B3_TSEG
OpenBMI,0,0,refit,13,25,4261989658540184427,6208722318894091181,1992206709749811299,b271a808438b073a641017763b327f31141b3d84e5f241fadc84093c10c35d11,B3_TSEG
OpenBMI,0,0,refit,13,26,6110949426597963081,1295541785295840269,1992206709749811299,22f74bb3de371fda882b8ed7c3ed48a555a198672d796013e309d21965f9147b,B3_TSEG
OpenBMI,0,0,refit,13,27,4345152847828599054,2110233975025213231,1992206709749811299,03aa459dfef2fe2f86c4b97e4868ee3be57b19769b2b0e622c4257d3fd373b1c,B3_TSEG
OpenBMI,0,0,refit,13,28,111136720825382209,7394245775890306204,1992206709749811299,d03da4928731d093f5daad9c80af14011e50f259be69ca9cefab250e0b253f0e,B3_TSEG
OpenBMI,0,0,refit,13,29,8907321498408324150,5086279869789144800,1992206709749811299,b4dd0f529b04063cc6698d5ee73654fa88012552ddb46ee824de9c385454169e,B3_TSEG
OpenBMI,0,0,refit,13,30,3151439194210093052,3603627242631756647,1992206709749811299,cdc201ce8522c0e07557044f80e80866a17c54651881a5dedceaf5a9f01115fa,B3_TSEG
OpenBMI,0,0,refit,13,31,8599721822476184810,7429214898758689015,1992206709749811299,33cf32e7d19d8b5bd1d3205175a802fddb7398efd61ae1bb238f991a7e194da5,B3_TSEG
OpenBMI,0,0,refit,13,32,2392915570669162818,6898079684794799021,1992206709749811299,20e528b86ea07a41aa5d891fbabe08600af5ff07022e3fa4e28acaaa91326dbd,B3_TSEG
OpenBMI,0,0,refit,13,33,1733201861969714598,5201899937276760664,1992206709749811299,ca72f9a5029854a82e074d8907da8a1d8c57bbbde6710b2cf8af3613149c0d79,B3_TSEG
OpenBMI,0,0,refit,13,34,441669671410726740,5874383379281121437,1992206709749811299,a1e4c64f2e69b91ac0651e0d84a749f809e5126ab6a7267bbd7659bc1e5780c0,B3_TSEG
OpenBMI,0,0,refit,13,35,8884828005557726306,6921402032643250248,1992206709749811299,4662417d431e21e65ea4a7532c98b9c8543a7bc4c2e4240e248972de63dc3f83,B3_TSEG
OpenBMI,0,0,refit,13,36,3871041901352667301,2470509220700818342,1992206709749811299,f9c7b32b34640bd64f608853abec98e888cb934f4cad9ffc4e4e0a2251a40163,B3_TSEG
OpenBMI,0,0,refit,13,37,4829358566953431454,1690347387647748172,1992206709749811299,e9703829d4f8e42a0889487a3e07d67f59be14569cf8a808d964f294750306c5,B3_TSEG
OpenBMI,0,0,refit,13,38,6156808248400111306,1175550879982084041,1992206709749811299,2a52824c2bbd1f5ee615936c03796455473718d8ce252aeb2aa64f5ec9c1211d,B3_TSEG
OpenBMI,0,0,refit,13,39,7966101504527219839,106092096105921982,1992206709749811299,93b39bd68986dcdc27086a47b532f6b56e821675909f0c4fe41b13b55cebeb88,B3_TSEG
OpenBMI,0,0,refit,13,40,1031593745055711758,784751335646264268,1992206709749811299,834a24b4037a7a52709a14473c65252900fbebebc32288db676070abcf0e6d21,B3_TSEG
OpenBMI,0,0,refit,14,0,2814775209758442815,6096157790503690286,3775005798541585730,b43c8e3816e1e01a1d3f51bfdad936cfed93b9b8dba82cee27d46962afd4528e,B3_TSEG
OpenBMI,0,0,refit,14,1,1769031959441350257,4024626912144117422,3775005798541585730,5e86ca7176973094f3979f4bf11828817d9ca728ba4de4a9ef1c5cd4ab8cbc14,B3_TSEG
OpenBMI,0,0,refit,14,2,8028975237002042090,2735816154114476625,3775005798541585730,95d188b4891826772594e1b0ad32939251f401ddc20429383ec6eee41c01f8ca,B3_TSEG
OpenBMI,0,0,refit,14,3,183305274732109184,7684891886037071221,3775005798541585730,027534927c7850422dc24d3b052f170d172af4c9b794885d579f0f1673472617,B3_TSEG
OpenBMI,0,0,refit,14,4,4191535072438463542,1680007565826041133,3775005798541585730,31f026a8b3799927236d5286b75dd10088e5319806edacd9c14342bd078c03be,B3_TSEG
OpenBMI,0,0,refit,14,5,6631976392012744330,1142736419718580715,3775005798541585730,40692bb7ab9a8282d165a67b52053b23399ae71d18ff7561a1b7d6600b7ed373,B3_TSEG
OpenBMI,0,0,refit,14,6,8337119555285348733,2036749443217770133,3775005798541585730,13b6f49441004d158dc9b44933278a2599fb1887dff7ae3bd58a3ee1b721e40b,B3_TSEG
OpenBMI,0,0,refit,14,7,5439323639893265626,7785221675791966768,3775005798541585730,82ea8a53a6ee0aa43318c787d2a941f3f67d6b1c5c04870f76031a18dad3f495,B3_TSEG
OpenBMI,0,0,refit,14,8,873134821112256995,2797070903685381265,3775005798541585730,0cabe64535c3b787f1abd7adaca152c4de96a8022637cde31b5533a85be6b66e,B3_TSEG
OpenBMI,0,0,refit,14,9,6060263423259626751,1010043099349821164,3775005798541585730,e83b84c7895737ab921c62a63f83382b2588c6d25220f382dc90d34cc871ac7e,B3_TSEG
OpenBMI,0,0,refit,14,10,8737069141150064117,2285417902273686276,3775005798541585730,e958cead03bfaf546cc3395c3e94c90ead15db44e2e225c7e5d4f35eda96a659,B3_TSEG
OpenBMI,0,0,refit,14,11,5768297629566039703,7434117398180745682,3775005798541585730,fad418c39d814ebe805a4fdcca19175cf3ef3e1eb2882950bcff7859a78f2847,B3_TSEG
OpenBMI,0,0,refit,14,12,6220138404864260052,7307862869177870712,3775005798541585730,d3bcd782d66ec78ace31ad2195886c3584df571fba26e8db37f7b8de3aaf617d,B3_TSEG
OpenBMI,0,0,refit,14,13,4311196379430106280,7913983362070851616,3775005798541585730,f00084ef8415118b80748b44dda01848effe3622727d1b7dfa4b71de20fd6d54,B3_TSEG
OpenBMI,0,0,refit,14,14,5848461576187320177,3768844329767547438,3775005798541585730,4d60c8cd07a6d18780139da2c61b20cabcfbfd4b61f1dd11f4b09f17422e25ea,B3_TSEG
OpenBMI,0,0,refit,14,15,6484677983565169775,2772299382501711515,3775005798541585730,8dc38813877797af5dd8820ef536f4eea31911f7bed45642dc0ebf282f10b045,B3_TSEG
OpenBMI,0,0,refit,14,16,6779154105949516108,7067949572549410528,3775005798541585730,7e18a89e9dc0535b3f8d1d2054f9322d033a7fb007eac5a376af4afac53f5a16,B3_TSEG
OpenBMI,0,0,refit,14,17,2165191059939798938,4119302002303112944,3775005798541585730,5abc007ef50525df425e0bad51ffe9fc329e1bf04276244e59866bb1b2a763d2,B3_TSEG
OpenBMI,0,0,refit,14,18,3575026597625229859,5020314404999349244,3775005798541585730,22d73eb3b0f58f9ec83bb6ecc14d354232d58570c97181b252175560621bffc4,B3_TSEG
OpenBMI,0,0,refit,14,19,1640483485377604483,1092721106075748348,3775005798541585730,a09927b02de4665233450a580114a98f2385dc67f44ead464f079a14fd9c3bfc,B3_TSEG
OpenBMI,0,0,refit,14,20,4972095715247868774,7600977161049586706,3775005798541585730,7297646ce3628d9118995aefb8a4c0369b364246729cfb9e5e283c5d7785485f,B3_TSEG
OpenBMI,0,0,refit,14,21,543372187027668630,9081650477919656874,3775005798541585730,e40f87d738a43ac60a67cf528b83b8a2fe960f5c79f986684391520729116447,B3_TSEG
OpenBMI,0,0,refit,14,22,4655047241593768355,90115041397094168,3775005798541585730,1e4f75358ead27fa4c877da99f3eb4e962cba56bbe0248506f35bb7556b66eee,B3_TSEG
OpenBMI,0,0,refit,14,23,9200491737770318646,4452302398606677707,3775005798541585730,29974b5add57875eda7b144032a237d76e1d4cc5f250de9694fb3b510a1ef26a,B3_TSEG
OpenBMI,0,0,refit,14,24,771847248504061622,407144029821347716,3775005798541585730,eec5bd30f1c147b5eb324f5d570b238dcab306353bedd304332f7f9874d902b6,B3_TSEG
OpenBMI,0,0,refit,14,25,3034433290066256576,4110636848567906789,3775005798541585730,b28690e4f86b0f0d53b48b5b831d15507a3e7ae2c0bc9d26c80aca7d0688cc6c,B3_TSEG
OpenBMI,0,0,refit,14,26,4489916574111578087,2539608282507249283,3775005798541585730,2ff82499c559f5a4d1f1f2949f150e8ea5352bc3841f3e0e5112803873ba5d45,B3_TSEG
OpenBMI,0,0,refit,14,27,1103528376290346454,8513688938271120999,3775005798541585730,0248bfba0b12d5a15ffd1a76330abc5009003ad3f475c87b5f781c940a9e452b,B3_TSEG
OpenBMI,0,0,refit,14,28,8448039363542868576,7150009448565621680,3775005798541585730,9ecf793da50bdb471ecca87b120babb9b75046f2b12f5bb81d21ace5d2a58095,B3_TSEG
OpenBMI,0,0,refit,14,29,8063825993790569273,1267670321981608563,3775005798541585730,426baf824b845cd97bcda39f9ed6172d4285168e959b7bbd6c0f7c8458ce2e6b,B3_TSEG
OpenBMI,0,0,refit,14,30,2864811814648690946,4541326493210184027,3775005798541585730,ea93c7d3b8a061797db0333cc30f1d8390b58db5926d98e6f7bef88725f10865,B3_TSEG
OpenBMI,0,0,refit,14,31,7007723912703576927,9200472766588022139,3775005798541585730,b52fa293530943c9f915ee828c65952e17bf90d6619c13ac95312c54259948f0,B3_TSEG
OpenBMI,0,0,refit,14,32,8580361889497074626,5561600838971531852,3775005798541585730,a0eb59ec3e1d0d23fb824ef5904bc64a3bc1b045c5ef030ff6cd4e1eaf4989a1,B3_TSEG
OpenBMI,0,0,refit,14,33,4791993379962965413,4803868554903596904,3775005798541585730,9cc23834888bef6840610879cdc5dad0a2f0f95da1fc4791b33d6f88a3eb13cc,B3_TSEG
OpenBMI,0,0,refit,14,34,8075308556528507983,8977425225970327427,3775005798541585730,77775197f8d986c77c2141dcd86499ecbb92ed176112928ed87fed1926b7f221,B3_TSEG
OpenBMI,0,0,refit,14,35,4019202908421482652,2783866663903342278,3775005798541585730,8b21fb52a7b3d29dcf7ba7eaa6b70602b89bd3b52d38f56427225798fde00af2,B3_TSEG
OpenBMI,0,0,refit,14,36,7346634435689322230,2720722132581162176,3775005798541585730,07ae76c416698e170c6b271ad703a346b8df8a10af3b4ca3e5dac9beec1a10c3,B3_TSEG
OpenBMI,0,0,refit,14,37,7471925763263888361,7701438716422071805,3775005798541585730,81bcf447b45fb60f86aa5abde42b0cf1ca70c2d8d41fc933c1a21d5826ea6836,B3_TSEG
OpenBMI,0,0,refit,14,38,8175751347176391436,2556557948434978457,3775005798541585730,31adbbfda45af374f063560ba497726d3d32e91d067290337583c103ed38d5a3,B3_TSEG
OpenBMI,0,0,refit,14,39,5180564274983879265,4787803942136975111,3775005798541585730,885570be202d695fcf1cd42d9b18b17d60a574b0e08686e194df1dad7d78158f,B3_TSEG
OpenBMI,0,0,refit,14,40,3731296927308495633,2614596243102753459,3775005798541585730,b496f4a967c3a6675525591f1bbfe89f3e872401df47df897e1ab96227c262c1,B3_TSEG
OpenBMI,0,0,refit,15,0,718388330422950051,8699031444359000968,5062340066625590398,7631b78809027445b42cc56c7cece0e68516f33180df2efcbf2e9eecc60f4ab7,B3_TSEG
OpenBMI,0,0,refit,15,1,795118301021741647,2849542369194048771,5062340066625590398,2a487d8f31c9ec5d311a9936fee29337bd28e8163e9c2429d29d083ae460018a,B3_TSEG
OpenBMI,0,0,refit,15,2,6476400068639141488,9103713332469474648,5062340066625590398,c6aa1419c16e8bfa08ccd29bc809e8da9364f2d3bbb6f18c225aef57ca43f59b,B3_TSEG
OpenBMI,0,0,refit,15,3,3579446751515150654,6770466821658562948,5062340066625590398,33450c5b3ebe2a28723480f35895a49c1250daf3bd8bea807df9b43dbc7ee789,B3_TSEG
OpenBMI,0,0,refit,15,4,6426643081590750538,5118109893072414121,5062340066625590398,848b0ce3d924107a609f1f76f9302e874020bccda867483a4e8f010d73936e11,B3_TSEG
OpenBMI,0,0,refit,15,5,2608294888005308480,1896925457640420742,5062340066625590398,e73e15be8f820a74f5190c916f4f25aac4e76da7bdc28449e8b25d759e11884c,B3_TSEG
OpenBMI,0,0,refit,15,6,4109195999499846893,3258907464138767158,5062340066625590398,24283f3fa1dcdeeac1209c171b45717625931d5d83999f8ee5b9e625df8e77bb,B3_TSEG
OpenBMI,0,0,refit,15,7,7674817091368239076,7162203629269204863,5062340066625590398,26f5fcacc2c4c7313e710dde3b1429adfe79f0b37fe9fb735fc2d759fd0853a3,B3_TSEG
OpenBMI,0,0,refit,15,8,8130779950497938018,8166391773065576212,5062340066625590398,9d791f7c0f41f6e9a8449c64caf5b602d846e900c4ffbe187fb65462bee611c6,B3_TSEG
OpenBMI,0,0,refit,15,9,8040529885527730097,2802161707306554233,5062340066625590398,9b2ec8c799a9f45f515afbd11e46b9afeb0eea70055d7d8d4eabdb732df376d7,B3_TSEG
OpenBMI,0,0,refit,15,10,3679894537236204814,5871549002342602997,5062340066625590398,d629316a1a9f789f49a2999c045d3d430996f4fa4bdcb56a5e6370fff0e4f175,B3_TSEG
OpenBMI,0,0,refit,15,11,945801119426925286,7232017149508777420,5062340066625590398,33f17b937e6afb6ddc1ce8b22a4dd80f3fdaa9ddf9ed9d399b2ee294bf1a5dbd,B3_TSEG
OpenBMI,0,0,refit,15,12,9181357211252657051,6547293534376456693,5062340066625590398,1056dc59ce5a9e460db38c537fcc6c4e9c71a44b7fcf674881867e9c75bec6e5,B3_TSEG
OpenBMI,0,0,refit,15,13,1317382047814440140,1637508546650956860,5062340066625590398,8a7908f0bba62214a3be80dd6d13bdbc76d87f41d35703640043728c58e2890e,B3_TSEG
OpenBMI,0,0,refit,15,14,2054444995720401930,5399096895650620404,5062340066625590398,b795185885de7ed3431e06015dba7e2cb15c3c99e7854135385ae8301f8b663c,B3_TSEG
OpenBMI,0,0,refit,15,15,7412252794669760004,6988207463738765018,5062340066625590398,4020a3ececf9d889175ca1a87c94a022e979aee98ad79621ca66a56668c5062e,B3_TSEG
OpenBMI,0,0,refit,15,16,7842030270985293370,7421886969659694495,5062340066625590398,dde981777e1a6ebe409236b175e9bcf69155dcaef2925a60a70adf9305555b74,B3_TSEG
OpenBMI,0,0,refit,15,17,8725909565732663245,6324960875439324417,5062340066625590398,7ad942d3327ac09e9874de7d0343704eefb44e90a93a6c2b75ff543925a48404,B3_TSEG
OpenBMI,0,0,refit,15,18,6172351546383098436,1399532182484574898,5062340066625590398,3c4c75566fe99bff7962c82da57c47c28be5a57747d6843f2c3f43ed8262b8c2,B3_TSEG
OpenBMI,0,0,refit,15,19,8052283730236270661,9002707908167029084,5062340066625590398,26adba56d31dc708c81cf2ee4b64dad6bcb1f918f130473080c1cd5d87a3aba0,B3_TSEG
OpenBMI,0,0,refit,15,20,3198071768368130914,4940086806802450188,5062340066625590398,f9dfb805ab8cb12a04cf50e65b970231bbf62a3c7dada763eb0f6769940cdac7,B3_TSEG
OpenBMI,0,0,refit,15,21,7635046149205284398,1047274338113679286,5062340066625590398,58da63efe5c8368af9d665f075b84fed42ec2b346636dcf1f563a9f4e751d8fc,B3_TSEG
OpenBMI,0,0,refit,15,22,1691596989118399629,7092395801956982183,5062340066625590398,6568751ddb31533fca7b200c650b26ecc0988541d998b92b314b1ddb62a3d101,B3_TSEG
OpenBMI,0,0,refit,15,23,413101983837861391,4979273341376218377,5062340066625590398,6c74f02d8b54b33df6dcc879b9552cddea05d1cb3ce85db90bd380d7b125c286,B3_TSEG
OpenBMI,0,0,refit,15,24,6172297265579442126,907249098769314579,5062340066625590398,a9837cd24b9a21ac1fc3eebb34a3142d5636150f5e2cc635c2a2cf7c1b1a7091,B3_TSEG
OpenBMI,0,0,refit,15,25,180155899332525004,4940884862409312096,5062340066625590398,bbbad0d5b3c0f0bcaaa4d0042c23be32e65de5819c33d5c74b350fba3756b8fe,B3_TSEG
OpenBMI,0,0,refit,15,26,6236007592273957754,4182010498465037468,5062340066625590398,fd11361374febbc1717a945da9c82b0d7f5cddc6534d147e9681849e6d3275e1,B3_TSEG
OpenBMI,0,0,refit,15,27,3569137029886529441,5874871091997891775,5062340066625590398,3dd4ad93d69b243d241754a4e0cfbd1e302bffdd09970ec9b4021cbfe979dc8a,B3_TSEG
OpenBMI,0,0,refit,15,28,4206004683965017766,517998884366381564,5062340066625590398,80618cd99a0de4311ba6b0061881f54b935cb0af2b3cd382f49e99543e44c086,B3_TSEG
OpenBMI,0,0,refit,15,29,2557886000978823694,4544066821497849753,5062340066625590398,bbde92dbebfd0731f09c9d93b284ca258fc050215e4f74371970de9f9c64e902,B3_TSEG
OpenBMI,0,0,refit,15,30,5049135724376077387,8451359610983577420,5062340066625590398,4db34bd9c5f6f0cefdb9d13af4132e9527b5c1bb34531403c6a41b6f8f9982d9,B3_TSEG
OpenBMI,0,0,refit,15,31,4288016334357603520,3128966129348433349,5062340066625590398,697da67078ab0bbd3d01fe511be4329401ae0b7016f7a466945daa1f501b6e38,B3_TSEG
OpenBMI,0,0,refit,15,32,2560825612727579885,1768198077246781543,5062340066625590398,cd85523417a2d0f75bf1fbd48f0a5d0b391880b75583b7d2772f9693a3921748,B3_TSEG
OpenBMI,0,0,refit,15,33,1818596164379210274,4775150173133894162,5062340066625590398,789b62e5bc54bead199bb1c3acc9e20ccb719bc2d87bb4accb3a27107037be55,B3_TSEG
OpenBMI,0,0,refit,15,34,6160345993517199732,2743850845873799978,5062340066625590398,ddbb26626154bb5da94029c8d7ccf5ba16d60b0f46f577a6648f3e222871130f,B3_TSEG
OpenBMI,0,0,refit,15,35,6797388959484922678,2295091104130813915,5062340066625590398,37d074c5507f0629ff44a39f6ebc1a0c4877bfdef0e741ecff4e7cc8707de57d,B3_TSEG
OpenBMI,0,0,refit,15,36,3866906079692240406,7973603607576754389,5062340066625590398,bc22141a46fc92c9f89490628d2f9867f1d1cba37285a64388b1663be1b5d91c,B3_TSEG
OpenBMI,0,0,refit,15,37,2587691116844346267,5235452016622707891,5062340066625590398,8d9e6b31e8eec83967a61532a3d2b3249adc2c48cab4702860be40b6c78a63e0,B3_TSEG
OpenBMI,0,0,refit,15,38,7075770898467927430,5594133293085527488,5062340066625590398,991caf12cf0a96113a18e47bbc87aeb0560a5398d131a915c6c54e8dccac4358,B3_TSEG
OpenBMI,0,0,refit,15,39,7414990741929362041,1388668683714498945,5062340066625590398,6d943222ccda13012f2f7401de9f3bdb40d8d78777095337415198fe593bd133,B3_TSEG
OpenBMI,0,0,refit,15,40,7714659684677895773,7501282156604778565,5062340066625590398,c7dc9a83d7521616d359e5d461fd33f091a44febcabb8c150458028cd224a710,B3_TSEG
OpenBMI,0,0,refit,16,0,4246741245619738133,1584804425814379076,6114378854132024857,d7d258ab75161a3e3bf6f54acab92ff4c3c3a8aba3198a83a3e03a202add8212,B3_TSEG
OpenBMI,0,0,refit,16,1,1580956735773438621,3241648526266874242,6114378854132024857,756b8b73f9e1ab865ed12f6e929633ec28ffb86b876750528085262aaaa2a59b,B3_TSEG
OpenBMI,0,0,refit,16,2,7289120780266313762,1530019702179266785,6114378854132024857,400692a479738d1202f05cd8903800a2f5ad0e817a4e3525271ed77f6505e879,B3_TSEG
OpenBMI,0,0,refit,16,3,1428886007359362269,4030054656832356552,6114378854132024857,ac66ea32996521fb215b779038b142b0e9c584a3c93a4e6d4b5eb49648db3cef,B3_TSEG
