subject_id,session,trials,BA,macro_F1,task,model,fold,seed,checkpoint_path,checkpoint_sha256,normalizer_path,normalizer_mean_std_sha256
51,S2,100,0.7000000000000001,0.6878394822424673,OpenBMI_SSVEP,LiteBN,4,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed0_litebn/selected_best.pt,ade61a2103ff649aa1d4810b29c9006dcfdee9f80bde04ebe2af941681c32273,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
54,S1,100,0.8599999999999999,0.8599918790604697,OpenBMI_SSVEP,LiteBN,4,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed0_litebn/selected_best.pt,ade61a2103ff649aa1d4810b29c9006dcfdee9f80bde04ebe2af941681c32273,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
54,S2,100,0.9299999999999999,0.9303078500903907,OpenBMI_SSVEP,LiteBN,4,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed0_litebn/selected_best.pt,ade61a2103ff649aa1d4810b29c9006dcfdee9f80bde04ebe2af941681c32273,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
4,S1,100,1.0,1.0,OpenBMI_SSVEP,LiteBN,4,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed1_litebn/selected_best.pt,3f9605a7aff9ccbdae7eaa56a267de3a13ba5fb3075363abcadd32ca9f22e699,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
4,S2,100,1.0,1.0,OpenBMI_SSVEP,LiteBN,4,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed1_litebn/selected_best.pt,3f9605a7aff9ccbdae7eaa56a267de3a13ba5fb3075363abcadd32ca9f22e699,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
12,S1,100,1.0,1.0,OpenBMI_SSVEP,LiteBN,4,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed1_litebn/selected_best.pt,3f9605a7aff9ccbdae7eaa56a267de3a13ba5fb3075363abcadd32ca9f22e699,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
12,S2,100,0.96,0.96,OpenBMI_SSVEP,LiteBN,4,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed1_litebn/selected_best.pt,3f9605a7aff9ccbdae7eaa56a267de3a13ba5fb3075363abcadd32ca9f22e699,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
13,S1,100,0.99,0.9899959983993598,OpenBMI_SSVEP,LiteBN,4,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed1_litebn/selected_best.pt,3f9605a7aff9ccbdae7eaa56a267de3a13ba5fb3075363abcadd32ca9f22e699,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
13,S2,100,0.84,0.8375661894571312,OpenBMI_SSVEP,LiteBN,4,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed1_litebn/selected_best.pt,3f9605a7aff9ccbdae7eaa56a267de3a13ba5fb3075363abcadd32ca9f22e699,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
17,S1,100,0.86,0.859777183600713,OpenBMI_SSVEP,LiteBN,4,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed1_litebn/selected_best.pt,3f9605a7aff9ccbdae7eaa56a267de3a13ba5fb3075363abcadd32ca9f22e699,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
17,S2,100,0.96,0.959891609795263,OpenBMI_SSVEP,LiteBN,4,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed1_litebn/selected_best.pt,3f9605a7aff9ccbdae7eaa56a267de3a13ba5fb3075363abcadd32ca9f22e699,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
18,S1,100,0.97,0.9703303491207804,OpenBMI_SSVEP,LiteBN,4,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed1_litebn/selected_best.pt,3f9605a7aff9ccbdae7eaa56a267de3a13ba5fb3075363abcadd32ca9f22e699,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
18,S2,100,1.0,1.0,OpenBMI_SSVEP,LiteBN,4,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed1_litebn/selected_best.pt,3f9605a7aff9ccbdae7eaa56a267de3a13ba5fb3075363abcadd32ca9f22e699,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
24,S1,100,0.97,0.9699679487179487,OpenBMI_SSVEP,LiteBN,4,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed1_litebn/selected_best.pt,3f9605a7aff9ccbdae7eaa56a267de3a13ba5fb3075363abcadd32ca9f22e699,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
24,S2,100,0.8799999999999999,0.879757282278628,OpenBMI_SSVEP,LiteBN,4,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed1_litebn/selected_best.pt,3f9605a7aff9ccbdae7eaa56a267de3a13ba5fb3075363abcadd32ca9f22e699,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
25,S1,100,1.0,1.0,OpenBMI_SSVEP,LiteBN,4,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed1_litebn/selected_best.pt,3f9605a7aff9ccbdae7eaa56a267de3a13ba5fb3075363abcadd32ca9f22e699,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
25,S2,100,0.98,0.9799959983993598,OpenBMI_SSVEP,LiteBN,4,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed1_litebn/selected_best.pt,3f9605a7aff9ccbdae7eaa56a267de3a13ba5fb3075363abcadd32ca9f22e699,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
29,S1,100,0.98,0.979779411764706,OpenBMI_SSVEP,LiteBN,4,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed1_litebn/selected_best.pt,3f9605a7aff9ccbdae7eaa56a267de3a13ba5fb3075363abcadd32ca9f22e699,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
29,S2,100,0.96,0.9608607331821618,OpenBMI_SSVEP,LiteBN,4,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed1_litebn/selected_best.pt,3f9605a7aff9ccbdae7eaa56a267de3a13ba5fb3075363abcadd32ca9f22e699,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
36,S1,100,1.0,1.0,OpenBMI_SSVEP,LiteBN,4,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed1_litebn/selected_best.pt,3f9605a7aff9ccbdae7eaa56a267de3a13ba5fb3075363abcadd32ca9f22e699,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
36,S2,100,1.0,1.0,OpenBMI_SSVEP,LiteBN,4,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed1_litebn/selected_best.pt,3f9605a7aff9ccbdae7eaa56a267de3a13ba5fb3075363abcadd32ca9f22e699,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
37,S1,100,0.97,0.9697919167667066,OpenBMI_SSVEP,LiteBN,4,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed1_litebn/selected_best.pt,3f9605a7aff9ccbdae7eaa56a267de3a13ba5fb3075363abcadd32ca9f22e699,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
37,S2,100,0.99,0.9899959983993598,OpenBMI_SSVEP,LiteBN,4,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed1_litebn/selected_best.pt,3f9605a7aff9ccbdae7eaa56a267de3a13ba5fb3075363abcadd32ca9f22e699,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
39,S1,100,0.99,0.9899959983993597,OpenBMI_SSVEP,LiteBN,4,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed1_litebn/selected_best.pt,3f9605a7aff9ccbdae7eaa56a267de3a13ba5fb3075363abcadd32ca9f22e699,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
39,S2,100,1.0,1.0,OpenBMI_SSVEP,LiteBN,4,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed1_litebn/selected_best.pt,3f9605a7aff9ccbdae7eaa56a267de3a13ba5fb3075363abcadd32ca9f22e699,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
42,S1,100,1.0,1.0,OpenBMI_SSVEP,LiteBN,4,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed1_litebn/selected_best.pt,3f9605a7aff9ccbdae7eaa56a267de3a13ba5fb3075363abcadd32ca9f22e699,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
42,S2,100,0.5900000000000001,0.5937042842215257,OpenBMI_SSVEP,LiteBN,4,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed1_litebn/selected_best.pt,3f9605a7aff9ccbdae7eaa56a267de3a13ba5fb3075363abcadd32ca9f22e699,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
51,S1,100,0.77,0.7653687036593646,OpenBMI_SSVEP,LiteBN,4,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed1_litebn/selected_best.pt,3f9605a7aff9ccbdae7eaa56a267de3a13ba5fb3075363abcadd32ca9f22e699,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
51,S2,100,0.8,0.8008721676728344,OpenBMI_SSVEP,LiteBN,4,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed1_litebn/selected_best.pt,3f9605a7aff9ccbdae7eaa56a267de3a13ba5fb3075363abcadd32ca9f22e699,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
54,S1,100,0.86,0.8618415745744938,OpenBMI_SSVEP,LiteBN,4,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed1_litebn/selected_best.pt,3f9605a7aff9ccbdae7eaa56a267de3a13ba5fb3075363abcadd32ca9f22e699,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
54,S2,100,0.8999999999999999,0.8996362433862434,OpenBMI_SSVEP,LiteBN,4,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed1_litebn/selected_best.pt,3f9605a7aff9ccbdae7eaa56a267de3a13ba5fb3075363abcadd32ca9f22e699,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
4,S1,100,1.0,1.0,OpenBMI_SSVEP,LiteBN,4,2,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed2_litebn/selected_best.pt,e9576667d327dbdc9ff9e04b7cb1ab6e7317628fa190a65b16bf8b817a7c855a,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
4,S2,100,1.0,1.0,OpenBMI_SSVEP,LiteBN,4,2,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed2_litebn/selected_best.pt,e9576667d327dbdc9ff9e04b7cb1ab6e7317628fa190a65b16bf8b817a7c855a,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
12,S1,100,1.0,1.0,OpenBMI_SSVEP,LiteBN,4,2,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed2_litebn/selected_best.pt,e9576667d327dbdc9ff9e04b7cb1ab6e7317628fa190a65b16bf8b817a7c855a,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
12,S2,100,0.94,0.9409071171989105,OpenBMI_SSVEP,LiteBN,4,2,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed2_litebn/selected_best.pt,e9576667d327dbdc9ff9e04b7cb1ab6e7317628fa190a65b16bf8b817a7c855a,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
13,S1,100,0.96,0.9597423510466989,OpenBMI_SSVEP,LiteBN,4,2,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed2_litebn/selected_best.pt,e9576667d327dbdc9ff9e04b7cb1ab6e7317628fa190a65b16bf8b817a7c855a,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
13,S2,100,0.73,0.72266139657444,OpenBMI_SSVEP,LiteBN,4,2,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed2_litebn/selected_best.pt,e9576667d327dbdc9ff9e04b7cb1ab6e7317628fa190a65b16bf8b817a7c855a,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
17,S1,100,0.85,0.8517203583682806,OpenBMI_SSVEP,LiteBN,4,2,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed2_litebn/selected_best.pt,e9576667d327dbdc9ff9e04b7cb1ab6e7317628fa190a65b16bf8b817a7c855a,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
17,S2,100,0.97,0.9699639471173085,OpenBMI_SSVEP,LiteBN,4,2,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed2_litebn/selected_best.pt,e9576667d327dbdc9ff9e04b7cb1ab6e7317628fa190a65b16bf8b817a7c855a,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
18,S1,100,0.98,0.9799679487179488,OpenBMI_SSVEP,LiteBN,4,2,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed2_litebn/selected_best.pt,e9576667d327dbdc9ff9e04b7cb1ab6e7317628fa190a65b16bf8b817a7c855a,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
18,S2,100,1.0,1.0,OpenBMI_SSVEP,LiteBN,4,2,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed2_litebn/selected_best.pt,e9576667d327dbdc9ff9e04b7cb1ab6e7317628fa190a65b16bf8b817a7c855a,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
24,S1,100,0.97,0.969891609795263,OpenBMI_SSVEP,LiteBN,4,2,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed2_litebn/selected_best.pt,e9576667d327dbdc9ff9e04b7cb1ab6e7317628fa190a65b16bf8b817a7c855a,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
24,S2,100,0.94,0.9406497243618444,OpenBMI_SSVEP,LiteBN,4,2,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed2_litebn/selected_best.pt,e9576667d327dbdc9ff9e04b7cb1ab6e7317628fa190a65b16bf8b817a7c855a,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
25,S1,100,0.98,0.9799679487179488,OpenBMI_SSVEP,LiteBN,4,2,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed2_litebn/selected_best.pt,e9576667d327dbdc9ff9e04b7cb1ab6e7317628fa190a65b16bf8b817a7c855a,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
25,S2,100,0.96,0.9601137624861266,OpenBMI_SSVEP,LiteBN,4,2,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed2_litebn/selected_best.pt,e9576667d327dbdc9ff9e04b7cb1ab6e7317628fa190a65b16bf8b817a7c855a,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
29,S1,100,0.94,0.9404558728713923,OpenBMI_SSVEP,LiteBN,4,2,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed2_litebn/selected_best.pt,e9576667d327dbdc9ff9e04b7cb1ab6e7317628fa190a65b16bf8b817a7c855a,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
29,S2,100,0.89,0.89261897811174,OpenBMI_SSVEP,LiteBN,4,2,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed2_litebn/selected_best.pt,e9576667d327dbdc9ff9e04b7cb1ab6e7317628fa190a65b16bf8b817a7c855a,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
36,S1,100,1.0,1.0,OpenBMI_SSVEP,LiteBN,4,2,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed2_litebn/selected_best.pt,e9576667d327dbdc9ff9e04b7cb1ab6e7317628fa190a65b16bf8b817a7c855a,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
36,S2,100,1.0,1.0,OpenBMI_SSVEP,LiteBN,4,2,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed2_litebn/selected_best.pt,e9576667d327dbdc9ff9e04b7cb1ab6e7317628fa190a65b16bf8b817a7c855a,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
37,S1,100,0.99,0.9899959983993598,OpenBMI_SSVEP,LiteBN,4,2,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed2_litebn/selected_best.pt,e9576667d327dbdc9ff9e04b7cb1ab6e7317628fa190a65b16bf8b817a7c855a,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
37,S2,100,0.99,0.9899959983993598,OpenBMI_SSVEP,LiteBN,4,2,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed2_litebn/selected_best.pt,e9576667d327dbdc9ff9e04b7cb1ab6e7317628fa190a65b16bf8b817a7c855a,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
39,S1,100,1.0,1.0,OpenBMI_SSVEP,LiteBN,4,2,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed2_litebn/selected_best.pt,e9576667d327dbdc9ff9e04b7cb1ab6e7317628fa190a65b16bf8b817a7c855a,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
39,S2,100,0.99,0.9899959983993598,OpenBMI_SSVEP,LiteBN,4,2,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed2_litebn/selected_best.pt,e9576667d327dbdc9ff9e04b7cb1ab6e7317628fa190a65b16bf8b817a7c855a,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
42,S1,100,1.0,1.0,OpenBMI_SSVEP,LiteBN,4,2,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed2_litebn/selected_best.pt,e9576667d327dbdc9ff9e04b7cb1ab6e7317628fa190a65b16bf8b817a7c855a,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
42,S2,100,0.6,0.594914739731813,OpenBMI_SSVEP,LiteBN,4,2,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed2_litebn/selected_best.pt,e9576667d327dbdc9ff9e04b7cb1ab6e7317628fa190a65b16bf8b817a7c855a,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
51,S1,100,0.73,0.7263064082374792,OpenBMI_SSVEP,LiteBN,4,2,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed2_litebn/selected_best.pt,e9576667d327dbdc9ff9e04b7cb1ab6e7317628fa190a65b16bf8b817a7c855a,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
51,S2,100,0.8200000000000001,0.8169871794871796,OpenBMI_SSVEP,LiteBN,4,2,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed2_litebn/selected_best.pt,e9576667d327dbdc9ff9e04b7cb1ab6e7317628fa190a65b16bf8b817a7c855a,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
54,S1,100,0.8699999999999999,0.8689425770308122,OpenBMI_SSVEP,LiteBN,4,2,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed2_litebn/selected_best.pt,e9576667d327dbdc9ff9e04b7cb1ab6e7317628fa190a65b16bf8b817a7c855a,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
54,S2,100,0.86,0.8577557178495435,OpenBMI_SSVEP,LiteBN,4,2,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed2_litebn/selected_best.pt,e9576667d327dbdc9ff9e04b7cb1ab6e7317628fa190a65b16bf8b817a7c855a,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
