subject,session,session_id,class,label,trial_id,cache_index,shape,dtype,source_file,original_event_index,original_epoch_id,cache_file,label_file
sub-031,ses-01,1,left_hand,0,16,16,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,16,epoch018490,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,17,17,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,17,epoch018498,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,18,18,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,18,epoch018505,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,19,19,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,19,epoch018518,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,20,20,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,20,epoch018519,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,21,21,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,21,epoch018521,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,22,22,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,22,epoch018524,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,23,23,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,23,epoch018547,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,24,24,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,24,epoch018552,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,25,25,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,25,epoch018562,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,26,26,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,26,epoch018576,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,27,27,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,27,epoch018581,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,28,28,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,28,epoch018593,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,29,29,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,29,epoch018596,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,30,30,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,30,epoch018599,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,31,31,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,31,epoch018601,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,32,32,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,32,epoch018613,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,33,33,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,33,epoch018619,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,34,34,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,34,epoch018628,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,35,35,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,35,epoch018630,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,36,36,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,36,epoch018638,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,37,37,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,37,epoch018639,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,38,38,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,38,epoch018641,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,39,39,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,39,epoch018647,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,40,40,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,40,epoch018655,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,41,41,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,41,epoch018657,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,42,42,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,42,epoch018660,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,43,43,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,43,epoch018701,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,44,44,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,44,epoch018705,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,45,45,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,45,epoch018711,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,46,46,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,46,epoch018712,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,47,47,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,47,epoch018725,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,48,48,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,48,epoch018727,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,49,49,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,49,epoch018733,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,50,50,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,50,epoch018754,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,51,51,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,51,epoch018758,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,52,52,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,52,epoch018762,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,53,53,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,53,epoch018765,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,54,54,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,54,epoch018767,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,55,55,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,55,epoch018773,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,56,56,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,56,epoch018779,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,57,57,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,57,epoch018784,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,58,58,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,58,epoch018809,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,59,59,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,59,epoch018814,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,60,60,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,60,epoch018819,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,61,61,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,61,epoch018841,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,62,62,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,62,epoch018842,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,63,63,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,63,epoch018848,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,64,64,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,64,epoch018867,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,65,65,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,65,epoch018871,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,66,66,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,66,epoch018875,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,67,67,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,67,epoch018880,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,68,68,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,68,epoch018883,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,69,69,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,69,epoch018890,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,70,70,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,70,epoch018900,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,71,71,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,71,epoch018901,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,72,72,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,72,epoch018902,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,73,73,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,73,epoch018909,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,74,74,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,74,epoch018910,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,75,75,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,75,epoch018911,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,76,76,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,76,epoch018918,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,77,77,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,77,epoch018919,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,78,78,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,78,epoch018923,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,left_hand,0,79,79,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorLHand_eeg.vhdr,79,epoch018924,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
sub-031,ses-01,1,right_hand,1,0,80,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-031/ses-01/eeg/sub-031_ses-01_task-motorRHand_eeg.vhdr,0,epoch018355,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-031/ses-01_y.npy
